id,name,country,org_id,created,updated,source,raw
AS36883,African Network Information Center,MU,AFRINIC,2005-04-12,2005-04-25,arin,"ASHandle:       AS36864\nOrgID:          AFRINIC\nASName:         AFRINIC-ASNBLOCK-36864\nASNumber:       36864 - 37887\nRegDate:        2005-04-12\nComment:        This AS number block is under AFRINIC responsibility.\nComment:        Please see http://www.afrinic.net/ for further details,\nComment:        or check the WHOIS server located at whois.afrinic.net).\nUpdated:        2005-04-25\nSource:         ARIN\n\n\nOrgID:          AFRINIC\nOrgName:        African Network Information Center\nCanAllocate:    \nStreet:         Level 11ABC\nStreet:         Raffles Tower\nStreet:         Lot 19, Cybercity\nCity:           Ebene\nState/Prov:     \nCountry:        MU\nPostalCode:     \nComment:        AfriNIC - http://www.afrinic.net\nComment:        The African & Indian Ocean Internet Registry\nRegDate:        2004-05-17\nUpdated:        2015-05-04\nOrgAbuseHandle: GENER11-ARIN\nOrgAdminHandle: GENER11-ARIN\nOrgTechHandle:  GENER11-ARIN\nSource:         ARIN\n\n\nPOCHandle:      GENER11-ARIN\nIsRole:         Y\nLastName:       Generic POC\nFirstName:      \nStreet:         Level 11ABC\nStreet:         Raffles Tower \nStreet:         Lot 19, Cybercity \nCity:           Ebene\nState/Prov:     \nCountry:        MU\nPostalCode:     \nRegDate:        2005-02-24\nUpdated:        2010-06-28\nOfficePhone:    +230 4666616\nMailbox:        abusepoc@afrinic.net\nSource:         ARIN\n"
AS197356,Glazura Krolewska S.A.,PL,ORG-GKS3-RIPE,2010-10-29,2020-03-27,ripe,"aut-num:        AS197356\nas-name:        GKNET\ndescr:          METALURGICZNA 9B\ndescr:          LUBLIN\norg:            ORG-GKS3-RIPE\nimport:         from AS12968 action pref=100; accept ANY\nexport:         to AS12968 announce AS197356\nimport:         from AS12741 action pref=100; accept ANY\nexport:         to AS12741 announce AS197356\nimport:         from AS48464 action pref=100; accept ANY\nexport:         to AS48464 announce AS197356\nadmin-c:        DUMY-RIPE\ntech-c:         DUMY-RIPE\nstatus:         ASSIGNED\nmnt-by:         RIPE-NCC-END-MNT\nmnt-by:         NETIA-MNT\ncreated:        2010-10-29T13:23:15Z\nlast-modified:  2020-03-27T12:56:02Z\nsource:         RIPE\nremarks:        ****************************\nremarks:        * THIS OBJECT IS MODIFIED\nremarks:        * Please note that all data that is generally regarded as personal\nremarks:        * data has been removed from this object.\nremarks:        * To view the original object, please query the RIPE Database at:\nremarks:        * http://www.ripe.net/whois\nremarks:        ****************************\n\n\norganisation:     ORG-GKS3-RIPE\norg-name:         Glazura Krolewska S.A.\norg-type:         OTHER\naddress:          ul. Metarulgiczna 9B\naddress:          20-234 Lublin\naddress:          Polska\nphone:            +48 81 44 50 300\nfax-no:           +48 81 44 50 303\ne-mail:           glazurakrolewska@glazurakrolewska.pl\nabuse-c:          AR24776-RIPE\nmnt-ref:          NETIA-MNT\nmnt-by:           NETIA-MNT\ncreated:          2010-10-05T20,16,43Z\nlast-modified:    2014-11-17T20,58,57Z\nsource:           RIPE\n\nrole:           Abuse-C Role\nnic-hdl:        AR24776-RIPE\nabuse-mailbox:  abuse@inetia.pl\nmnt-by:         NETIA-MNT\naddress:        Dummy address for AR24776-RIPE\ne-mail:         unread@ripe.net\ncreated:        2014-11-17T20:58:57Z\nlast-modified:  2014-11-17T20:58:57Z\nsource:         RIPE\nremarks:        ****************************\nremarks:        * THIS OBJECT IS MODIFIED\nremarks:        * Please note that all data that is generally regarded as personal\nremarks:        * data has been removed from this object.\nremarks:        * To view the original object, please query the RIPE Database at:\nremarks:        * http://www.ripe.net/whois\nremarks:        ****************************\n\n\n\n\nas-block:       AS196608 - AS213403\ndescr:          RIPE NCC ASN block\nremarks:        These AS Numbers are assigned to network operators in the RIPE NCC service region.\nmnt-by:         RIPE-NCC-HM-MNT\ncreated:        2020-04-03T15:01:19Z\nlast-modified:  2020-04-03T15:01:19Z\nsource:         RIPE\n\naut-num:        AS197356\nas-name:        GKNET\ndescr:          METALURGICZNA 9B\ndescr:          LUBLIN\norg:            ORG-GKS3-RIPE\nimport:         from AS12968 action pref=100; accept ANY\nexport:         to AS12968 announce AS197356\nimport:         from AS12741 action pref=100; accept ANY\nexport:         to AS12741 announce AS197356\nimport:         from AS48464 action pref=100; accept ANY\nexport:         to AS48464 announce AS197356\nadmin-c:        KM2644-RIPE\ntech-c:         KM2644-RIPE\nstatus:         ASSIGNED\nmnt-by:         RIPE-NCC-END-MNT\nmnt-by:         NETIA-MNT\ncreated:        2010-10-29T13:23:15Z\nlast-modified:  2020-03-27T12:56:02Z\nsource:         RIPE\nabuse-email:    abuse@inetia.pl\nabuse-c:        AR24776-RIPE\nabuse-org:      ORG-GKS3-RIPE\n\norganisation:   ORG-GKS3-RIPE\norg-name:       Glazura Krolewska S.A.\norg-type:       OTHER\naddress:        ul. Metarulgiczna 9B\naddress:        20-234 Lublin\naddress:        Polska\nphone:          +48 81 44 50 300\nfax-no:         +48 81 44 50 303\ne-mail:         glazurakrolewska@glazurakrolewska.pl\nabuse-c:        AR24776-RIPE\nmnt-ref:        NETIA-MNT\nmnt-by:         NETIA-MNT\ncreated:        2010-10-05T20:16:43Z\nlast-modified:  2014-11-17T20:58:57Z\nsource:         RIPE\n\nperson:         Korbus Marek\naddress:        Metalurgiczna 9B\naddress:        Lublin 20-234\naddress:        Poland\ne-mail:         m.korbus@glazurakrolewska.pl\nphone:          +48 81 4450300\nnic-hdl:        KM2644-RIPE\nmnt-by:         AS12741-MNT\ncreated:        2007-12-18T14:52:27Z\nlast-modified:  2007-12-18T14:52:27Z\nsource:         RIPE"
AS400342,EDGENAT CLOUD,US,ECL-228,2024-05-01,2024-05-01,arin,ASHandle:       AS400342\nOrgID:          ECL-228\nASName:         EDGENAT-CLOUD\nASNumber:       400342\nRegDate:        2024-05-01\nUpdated:        2024-05-01\nSource:         ARIN\n\n\nOrgID:          ECL-228\nOrgName:        EDGENAT CLOUD\nCanAllocate:    \nStreet:         16855 County Road 338\nCity:           Buena Vista\nState/Prov:     CO\nCountry:        US\nPostalCode:     81211\nRegDate:        2024-04-20\nUpdated:        2024-04-26\nOrgAdminHandle: NOC33789-ARIN\nOrgTechHandle:  NOC33789-ARIN\nOrgAbuseHandle: ABUSE9002-ARIN\nOrgNOCHandle:   NOC33789-ARIN\nOrgRoutingHandle:   NOC33789-ARIN\nOrgDNSHandle:   NOC33789-ARIN\nSource:         ARIN\n\n\nPOCHandle:      ABUSE9002-ARIN\nIsRole:         Y\nLastName:       abuse\nFirstName:      \nStreet:         16855 County Road 338\nCity:           Buena Vista\nState/Prov:     CO\nCountry:        US\nPostalCode:     81211\nRegDate:        2024-04-20\nUpdated:        2024-04-20\nOfficePhone:    +1-503-519-3904\nMailbox:        abuse@edgenat.com\nSource:         ARIN\n\n\nPOCHandle:      NOC33789-ARIN\nIsRole:         Y\nLastName:       NOC\nFirstName:      \nStreet:         16855 County Road 338\nCity:           Buena Vista\nState/Prov:     CO\nCountry:        US\nPostalCode:     81211\nRegDate:        2024-04-20\nUpdated:        2024-04-20\nOfficePhone:    +1-503-519-3904\nMailbox:        noc@edgenat.com\nSource:         ARIN\n
AS273703,Atlanti Engenharia e Servicos Ltda,BR,,2023-03-06,2023-03-06,lacnic,aut-num:     AS273703\nowner:       Atlanti Engenharia e Servicos Ltda\nownerid:     45.519.448/0001-54\nresponsible: Ricardo Farias Costa Cristiano\ncountry:     BR\nowner-c:     RFCCR1\nrouting-c:   RFCCR1\nabuse-c:     RFCCR1\ncreated:     20230306\nchanged:     20230306\ninetnum:     2804:8af4::/32\ninetnum:     131.196.236.0/22\n\nnic-hdl-br:  RFCCR1\nperson:      ricardo Farias Costa Cristiano\ne-mail:      ricardocostaf@hotmail.com\ncountry:     BR\ncreated:     20221118\nchanged:     20221118
AS198976,"LLC ""Nauka-Svyaz""",RU,ORG-NA41-RIPE,2012-07-05,2018-09-04,ripe,"aut-num:        AS198976\nas-name:        RU-VM\nremarks:        Moscow, Russia\nremarks:        Vechernyaya Moskva Newspaper\norg:            ORG-NA41-RIPE\nimport:         from AS8641 accept ANY\nimport:         from AS20485 accept ANY\nexport:         to AS8641 announce AS198976\nexport:         to AS20485 announce AS198976\nadmin-c:        NTnN1-RIPE\ntech-c:         NTnN1-RIPE\nstatus:         ASSIGNED\nmnt-by:         RIPE-NCC-END-MNT\nmnt-by:         NAUKANET-MNT\ncreated:        2012-07-05T07:33:49Z\nlast-modified:  2018-09-04T11:13:40Z\nsource:         RIPE\nabuse-email:    abuse@naukanet.ru\nabuse-c:        NAT48-RIPE\nabuse-org:      ORG-NA41-RIPE\n\norganisation:   ORG-NA41-RIPE\norg-name:       LLC ""Nauka-Svyaz""\ncountry:        RU\norg-type:       LIR\naddress:        38A (building 15), 2-nd Khutorskaya street\naddress:        127287\naddress:        Moscow\naddress:        RUSSIAN FEDERATION\nphone:          +74955029092\nphone:          +74959336725\nfax-no:         +74959373412\ne-mail:         lir@naukanet.ru\nadmin-c:        NTnN1-RIPE\nadmin-c:        VO1465-RIPE\nabuse-c:        NAT48-RIPE\nmnt-ref:        RIPE-NCC-HM-MNT\nmnt-ref:        NAUKANET-MNT\nmnt-by:         RIPE-NCC-HM-MNT\nmnt-by:         NAUKANET-MNT\ncreated:        2004-04-17T11:55:46Z\nlast-modified:  2024-11-05T18:36:02Z\nsource:         RIPE\nabuse-email:    abuse@naukanet.ru\nabuse-c:        NAT48-RIPE\nabuse-org:      undefined\n\nperson:         Vladimir Orbachevskii\naddress:        2k13, 3-rd Yamskogo polya street\naddress:        Russian Federation 125124 Moscow\nphone:          +7(495)502-90-92 ext. 7423\ne-mail:         v.orbachevskii@naukanet.ru\nnic-hdl:        VO1465-RIPE\nmnt-by:         NAUKANET-MNT\ncreated:        2024-11-05T18:31:32Z\nlast-modified:  2024-11-05T18:31:32Z\nsource:         RIPE\n\nrole:           NaukaNet Abuse Team\naddress:        3-rd Yamskogo polya street, vladenie 2\naddress:        125124\naddress:        Moscow\naddress:        RUSSIAN FEDERATION\ne-mail:         abuse@naukanet.ru\nabuse-mailbox:  abuse@naukanet.ru\nnic-hdl:        NAT48-RIPE\nmnt-by:         NAUKANET-MNT\ncreated:        2013-04-09T11:06:56Z\nlast-modified:  2013-04-09T11:06:56Z\nsource:         RIPE\n\nrole:           Nauka Telecom network NOC\naddress:        LLC Nauka Svyaz\naddress:        3-d Yamskogo Polya street, vladenie 2\naddress:        125124 Moscow Russia\nphone:          +7 495 502 9092\nfax-no:         +7 495 937 3412\ne-mail:         lir@naukanet.ru\nnic-hdl:        NTnN1-RIPE\nadmin-c:        VO1465-RIPE\ntech-c:         VO1465-RIPE\nremarks:        +-----------------------------------------------------------\nremarks:        ! Operation time:\nremarks:        ! NOC: 5x8 MSK\nremarks:        ! customers support: 24x7\nremarks:        +-----------------------------------------------------------\nremarks:        ! Contacts:\nremarks:        ! noc@naukanet.ru - for routing and peering questions\nremarks:        ! peering@naukanet.ru - for peering reqests\nremarks:        ! abuse@naukanet.ru - for SPAM and abuse security issues\nremarks:        ! helpdesk@naukanet.ru - for customers support\nremarks:        ! sales@naukanet.ru - for sales questions\nremarks:        ! http://www.naukanet.ru - official site\nremarks:        +-----------------------------------------------------------\nmnt-by:         NAUKANET-MNT\ncreated:        2010-04-13T13:46:30Z\nlast-modified:  2025-04-08T14:44:58Z\nsource:         RIPE\n\nrole:           NaukaNet Abuse Team\naddress:        3-rd Yamskogo polya street, vladenie 2\naddress:        125124\naddress:        Moscow\naddress:        RUSSIAN FEDERATION\ne-mail:         abuse@naukanet.ru\nabuse-mailbox:  abuse@naukanet.ru\nnic-hdl:        NAT48-RIPE\nmnt-by:         NAUKANET-MNT\ncreated:        2013-04-09T11:06:56Z\nlast-modified:  2013-04-09T11:06:56Z\nsource:         RIPE"
AS137387,"HUALONG TECHNOLOGY DEVELOPMENT CO.,LIMITED",HK,ORG-HTDC2-AP,2018-01-04,2020-07-22,apnic,"aut-num:        AS137387\nas-name:        HUALONG3-AS-AP\ndescr:          HUALONG TECHNOLOGY DEVELOPMENT CO.,LIMITED\ncountry:        HK\norg:            ORG-HTDC2-AP\nadmin-c:        HTDC1-AP\ntech-c:         HTDC1-AP\nabuse-c:        AH1045-AP\nmnt-lower:      MAINT-HUALONG3-HK\nmnt-routes:     MAINT-HUALONG3-HK\nmnt-by:         APNIC-HM\nmnt-irt:        IRT-HUALONG3-HK\nlast-modified:  2020-07-22T13:10:43Z\nsource:         APNIC\n\n\nmntner:         APNIC-HM\nadmin-c:        RTT10-RIPE\nupd-to:         roufique@rtat.net\nauth:           MD5-PW\nauth:           SSO\nauth:           SSO\nmnt-by:         APNIC-HM\ncreated:        2019-04-09T03:52:39Z\nlast-modified:  2019-04-20T09:18:19Z\nsource:         RIPE\n\nrole:           HUALONG TECHNOLOGY DEVELOPMENT COLIMITED adminis\naddress:        FLAT/RM 2016,21/F HO KING, COMM CTR 2-16 FA YUEN ST, MONGKOK, KL, HONGKONG HONGKONG 999077\ncountry:        HK\nphone:          +852-81928991\nfax-no:         +852-81928991\ne-mail:         hualong-wang@outlook.com\nadmin-c:        HTDC1-AP\ntech-c:         HTDC1-AP\nnic-hdl:        HTDC1-AP\nmnt-by:         MAINT-HUALONG3-HK\nlast-modified:  2018-01-04T07:32:49Z\nsource:         APNIC\n\nrole:           ABUSE HUALONG3HK\ncountry:        ZZ\naddress:        FLAT/RM 2016,21/F HO KING, COMM CTR 2-16 FA YUEN ST, MONGKOK, KL, HONGKONG HONGKONG 999077\nphone:          +000000000\ne-mail:         hualong-wang@outlook.com\nadmin-c:        HTDC1-AP\ntech-c:         HTDC1-AP\nnic-hdl:        AH1045-AP\nremarks:        Generated from irt object IRT-HUALONG3-HK\nremarks:        hualong-wang@outlook.com was validated on 2025-05-09\nabuse-mailbox:  hualong-wang@outlook.com\nmnt-by:         APNIC-ABUSE\nlast-modified:  2025-05-09T09:03:45Z\nsource:         APNIC"
AS27260,Calistoga Joint Unified School District,US,CJUSD,2020-08-05,2020-08-05,arin,ASHandle:       AS27260\nOrgID:          CJUSD\nASName:         CJUSD-ASN-01\nASNumber:       27260\nRegDate:        2020-08-05\nUpdated:        2020-08-05\nSource:         ARIN\n\n\nOrgID:          CJUSD\nOrgName:        Calistoga Joint Unified School District\nCanAllocate:    \nStreet:         1520 Lake Street\nCity:           Calistoga\nState/Prov:     CA\nCountry:        US\nPostalCode:     94515\nRegDate:        2020-07-27\nUpdated:        2020-07-27\nOrgAdminHandle: ITDEP263-ARIN\nOrgTechHandle:  ITDEP263-ARIN\nOrgAbuseHandle: ITDEP263-ARIN\nSource:         ARIN\n\n\nPOCHandle:      ITDEP263-ARIN\nIsRole:         Y\nLastName:       IT Department\nFirstName:      \nStreet:         1520 Lake St\nCity:           Calistoga\nState/Prov:     CA\nCountry:        US\nPostalCode:     94515\nRegDate:        2020-07-23\nUpdated:        2020-07-23\nOfficePhone:    +1-707-942-4703\nMailbox:        nvn@calistogajusd.org\nSource:         ARIN\n
AS56213,Asia Pacific Network Information Centre,AU,APNIC,2009-09-15,2009-10-08,arin,"ASHandle:       AS55296\nOrgID:          APNIC\nASName:         APNIC-55296\nASNumber:       55296 - 56319\nRegDate:        2009-09-15\nComment:        These AS numbers are not registered in the ARIN database.\nComment:        For details, refer to the APNIC Whois Database via\nComment:        WHOIS.APNIC.NET or http://wq.apnic.net/apnic-bin/whois.pl\nUpdated:        2009-10-08\nSource:         ARIN\n\n\nOrgID:          APNIC\nOrgName:        Asia Pacific Network Information Centre\nCanAllocate:    \nStreet:         PO Box 3646\nCity:           South Brisbane\nState/Prov:     QLD\nCountry:        AU\nPostalCode:     4101\nRegDate:        1970-01-01\nUpdated:        2012-01-24\nOrgAbuseHandle: AWC12-ARIN\nOrgAdminHandle: AWC12-ARIN\nOrgTechHandle:  AWC12-ARIN\nSource:         ARIN\n\n\nPOCHandle:      AWC12-ARIN\nIsRole:         Y\nLastName:       APNIC Whois Contact\nFirstName:      \nStreet:         PO Box 3646\nCity:           South Brisbane\nState/Prov:     \nCountry:        AU\nPostalCode:     \nRegDate:        2003-03-17\nUpdated:        2013-05-16\nOfficePhone:    +61 7 3858 3188\nMailbox:        search-apnic-not-arin@apnic.net\nSource:         ARIN\n"
AS401592,"Neal, Gerber & Eisenberg LLP",US,NGE-5,2025-01-10,2025-01-10,arin,"ASHandle:       AS401592\nOrgID:          NGE-5\nASName:         DR\nASNumber:       401592\nRegDate:        2025-01-10\nUpdated:        2025-01-10\nSource:         ARIN\n\n\nOrgID:          NGE-5\nOrgName:        Neal, Gerber & Eisenberg LLP\nCanAllocate:    \nStreet:         2 N LaSalle St\nStreet:         STE 1700\nCity:           Chicago\nState/Prov:     IL\nCountry:        US\nPostalCode:     60602\nRegDate:        2006-02-14\nUpdated:        2024-12-12\nOrgAdminHandle: CKE41-ARIN\nOrgTechHandle:  CKE41-ARIN\nOrgTechHandle:  PASQU21-ARIN\nOrgAbuseHandle: CKE41-ARIN\nOrgNOCHandle:   PASQU21-ARIN\nOrgRoutingHandle:   PASQU21-ARIN\nOrgDNSHandle:   PASQU21-ARIN\nSource:         ARIN\n\n\nPOCHandle:      CKE41-ARIN\nIsRole:         N\nLastName:       Kehoe\nFirstName:      Clint\nStreet:         2 N LaSalle St\nStreet:         STE 2200,\nCity:           Chicago\nState/Prov:     IL\nCountry:        US\nPostalCode:     60602\nRegDate:        2006-02-14\nUpdated:        2024-11-18\nOfficePhone:    +1-312-269-8482\nMailbox:        ckehoe@ngelaw.com\nSource:         ARIN\n\n\nPOCHandle:      PASQU21-ARIN\nIsRole:         N\nLastName:       Pasquini\nFirstName:      Steven\nStreet:         Two North LaSalle Street\nStreet:         Suite 1700\nCity:           Chicago\nState/Prov:     IL\nCountry:        US\nPostalCode:     60602\nRegDate:        2024-11-18\nUpdated:        2024-11-18\nOfficePhone:    +1-312-269-8403\nMailbox:        spasquini@nge.com\nSource:         ARIN\n"
AS268641,Espigão Max LTDA - Espigão Net,BR,,2018-10-17,2018-10-17,lacnic,aut-num:     AS268641\nowner:       Espig�o Max LTDA - Espig�o Net\nownerid:     12.134.704/0001-36\nresponsible: Julio Cesar Batista de Oliveira\ncountry:     BR\nowner-c:     JCO341\nrouting-c:   JCO341\nabuse-c:     JCO341\ncreated:     20181017\nchanged:     20181017\ninetnum:     45.164.212.0/22\ninetnum:     2804:544c::/32\n\nnic-hdl-br:  JCO341\nperson:      Julio Cesar B. Oliveira\ne-mail:      espigaoinformatica@gmail.com\ncountry:     BR\ncreated:     20060117\nchanged:     20240608
AS137726,China Petroleum & Chemical Corporation,CN,,,2023-11-28,apnic,"aut-num:        AS137726\nas-name:        SINOPEC-NET\ndescr:          China Petroleum & Chemical Corporation\ndescr:          22 Chaoyangmen North Street, Chaoyang District Beijing China\ncountry:        CN\nadmin-c:        YW6903-AP\ntech-c:         JS4097-AP\nabuse-c:        AC1601-AP\nmnt-lower:      MAINT-CNNIC-AP\nmnt-by:         MAINT-CNNIC-AP\nmnt-irt:        IRT-SINOPEC-NET-CN\nlast-modified:  2023-11-28T00:58:25Z\nsource:         APNIC\n\n\nmntner:         MAINT-CNNIC-AP\nupd-to:         ipas@cnnic.cn\ndescr:          China Internet Network Information Center.\ndescr:          Computer Network Information Center\ndescr:          Chinese Academy of Science\nadmin-c:        IP50-AP\ntech-c:         IP50-AP\nreferral-by:    APNIC-HM\nauth:           # Filtered\nmnt-by:         MAINT-CNNIC-AP\nlast-modified:  2017-10-19T05:31:48Z\nsource:         APNIC\n\nperson:         Zhang Xuebin\naddress:        22 Chaoyangmen North Street, Chaoyang District Beijing China\ncountry:        CN\nphone:          +86-18612372097\ne-mail:         xb.zhang@pcitc.com\nnic-hdl:        JS4097-AP\nmnt-by:         MAINT-CNNIC-AP\nlast-modified:  2018-07-16T06:10:01Z\nsource:         APNIC\n\nperson:         Guo Dongxu\naddress:        22 Chaoyangmen North Street, Chaoyang District Beijing China\ncountry:        CN\nphone:          +86-18600318900\ne-mail:         guodx@sinopec.com\nnic-hdl:        YW6903-AP\nmnt-by:         MAINT-CNNIC-AP\nlast-modified:  2018-07-16T06:10:01Z\nsource:         APNIC\n\nrole:           ABUSE CNNICCN\ncountry:        ZZ\naddress:        Beijing, China\nphone:          +000000000\ne-mail:         ipas@cnnic.cn\nadmin-c:        IP50-AP\ntech-c:         IP50-AP\nnic-hdl:        AC1601-AP\nremarks:        Generated from irt object IRT-CNNIC-CN\nabuse-mailbox:  ipas@cnnic.cn\nmnt-by:         APNIC-ABUSE\nlast-modified:  2024-07-30T11:55:46Z\nsource:         APNIC"
AS45953,CEnet,AU,ORG-CEN1-AP,2009-10-30,2023-07-13,apnic,aut-num:        AS45953\nas-name:        CENET-AS-AP\ndescr:          CEnet\ncountry:        AU\norg:            ORG-CEN1-AP\nadmin-c:        CAM8-AP\ntech-c:         CAM8-AP\nabuse-c:        AC1983-AP\nmnt-lower:      MAINT-AU-CENET\nmnt-routes:     MAINT-AU-CENET\nmnt-by:         APNIC-HM\nmnt-irt:        IRT-CENET-AU\nlast-modified:  2023-07-13T02:18:05Z\nsource:         APNIC\n\n\nmntner:         APNIC-HM\nadmin-c:        RTT10-RIPE\nupd-to:         roufique@rtat.net\nauth:           MD5-PW\nauth:           SSO\nauth:           SSO\nmnt-by:         APNIC-HM\ncreated:        2019-04-09T03:52:39Z\nlast-modified:  2019-04-20T09:18:19Z\nsource:         RIPE\n\nrole:           ABUSE CENETAU\ncountry:        ZZ\naddress:        38 Harbour St\naddress:        Wollongong\naddress:        NSW 2500\nphone:          +000000000\ne-mail:         apnicabuse@cenet.catholic.edu.au\nadmin-c:        CAM8-AP\ntech-c:         CAM8-AP\nnic-hdl:        AC1983-AP\nremarks:        Generated from irt object IRT-CENET-AU\nremarks:        apnicabuse@cenet.catholic.edu.au was validated on 2025-03-05\nabuse-mailbox:  apnicabuse@cenet.catholic.edu.au\nmnt-by:         APNIC-ABUSE\nlast-modified:  2025-03-05T21:49:15Z\nsource:         APNIC\n\nrole:           CEnet APNIC Managers\naddress:        38 Harbour St\naddress:        Wollongong\naddress:        NSW 2500\ncountry:        AU\nphone:          +61242229333\ne-mail:         APNICmanagers@cenet.catholic.edu.au\nadmin-c:        IG360-AP\nadmin-c:        DJ1517-AP\ntech-c:         DJ1517-AP\nnic-hdl:        CAM8-AP\nabuse-mailbox:  apnicabuse@cenet.catholic.edu.au\nmnt-by:         MAINT-AU-CENET\nlast-modified:  2021-03-30T09:29:52Z\nsource:         APNIC
AS139510,Thrishul Broadband Private Ltd,IN,,,2019-12-17,apnic,"aut-num:        AS139510\nas-name:        THRISHUL-AS-IN\ndescr:          Thrishul Broadband Private Ltd\ncountry:        IN\nadmin-c:        MN897-AP\ntech-c:         MN897-AP\nmnt-by:         MAINT-IN-THRISHUL\nmnt-irt:        IRT-THRISHUL-IN\nlast-modified:  2019-12-17T10:49:05Z\nsource:         APNIC\n\n\nmntner:         MAINT-IN-THRISHUL\ndescr:          Thrishul Broadband Private Ltd\nadmin-c:        MN897-AP\nupd-to:         support@thrishulgigafiber.com\nauth:           # Filtered\nmnt-by:         MAINT-IN-THRISHUL\nlast-modified:  2019-12-17T10:16:21Z\nsource:         APNIC\n\n\nrole:           Manager Noc\naddress:        6-9-165, Plot No-54, Ragavendra Colony,Nalgonda,Telangana-508001\ncountry:        IN\nphone:          +91 04040005000\ne-mail:         support@thrishulgigafiber.com\nadmin-c:        PB363-AP\ntech-c:         PB363-AP\nnic-hdl:        MN897-AP\nmnt-by:         MAINT-IN-THRISHUL\nlast-modified:  2019-12-17T10:21:14Z\nsource:         APNIC"
AS24183,DTS LTD,NZ,ORG-DL1-AP,2005-10-27,2021-06-22,apnic,aut-num:        AS24183\nas-name:        DTS-ISP-Core1-AP\ndescr:          DTS LTD\ndescr:          Broadband Service Provider\ndescr:          Wellington\ncountry:        NZ\nremarks:        dts.net.nz\norg:            ORG-DL1-AP\nadmin-c:        DNZL1-AP\ntech-c:         DNZL1-AP\nabuse-c:        AD792-AP\nnotify:         technical@dts.net.nz\nmnt-lower:      MAINT-NZ-DTS\nmnt-routes:     MAINT-NZ-DTS\nmnt-by:         APNIC-HM\nmnt-irt:        IRT-DTSLTD-NZ\nlast-modified:  2021-06-22T04:26:39Z\nsource:         APNIC\n\n\nmntner:         APNIC-HM\nadmin-c:        RTT10-RIPE\nupd-to:         roufique@rtat.net\nauth:           MD5-PW\nauth:           SSO\nauth:           SSO\nmnt-by:         APNIC-HM\ncreated:        2019-04-09T03:52:39Z\nlast-modified:  2019-04-20T09:18:19Z\nsource:         RIPE\n\nrole:           DTS New Zealand Limited ISP Technical role\naddress:        DTS Limited\naddress:        PO Box 37 177\naddress:        Lower Hutt\naddress:        Wellington\ncountry:        NZ\nphone:          +64 4 9180160\ne-mail:         technical@dts.net.nz\nadmin-c:        CS419-AP\nadmin-c:        TP127-AP\ntech-c:         CS419-AP\ntech-c:         TP127-AP\nremarks:        Role object for DTS New Zealand Limited ISP\nnotify:         technical@dts.net.nz\nmnt-by:         MAINT-NZ-DTS\nlast-modified:  2011-10-04T03:17:07Z\nsource:         APNIC\nnic-hdl:        DNZL1-AP\n\nrole:           ABUSE DTSLTDNZ\ncountry:        ZZ\naddress:        DTS Limited\naddress:        PO Box 37 177\naddress:        Lower Hutt\naddress:        Wellington\nphone:          +000000000\ne-mail:         abuse@dts.net.nz\nadmin-c:        DNZL1-AP\ntech-c:         DNZL1-AP\nnic-hdl:        AD792-AP\nremarks:        Generated from irt object IRT-DTSLTD-NZ\nremarks:        abuse@dts.net.nz was validated on 2025-03-04\nabuse-mailbox:  abuse@dts.net.nz\nmnt-by:         APNIC-ABUSE\nlast-modified:  2025-03-04T20:06:06Z\nsource:         APNIC
